-0X1P+0,0X1.78B56362CEF38P-2,0.00700000000000000014571677198205
-0X1.F5C28F5C28F5CP-1,0X1.80518D7D9201AP-2,0.00100000000000000002081668171172
-0X1.EB851EB851EB8P-1,0X1.8815129C89622P-2,0.00100000000000000002081668171172
-0X1.E147AE147AE14P-1,0X1.9000BE4716A6DP-2,0.00000000000000000000000000000000
-0X1.D70A3D70A3D71P-1,0X1.981560212A425P-2,0.00000000000000000000000000000000
-0X1.CCCCCCCCCCCCDP-1,0X1.A053CC0086E1EP-2,0.00000000000000000000000000000000
-0X1.C28F5C28F5C29P-1,0X1.A8BCDA0272BCDP-2,0.00100000000000000002081668171172
-0X1.B851EB851EB85P-1,0X1.B15166A1D9143P-2,0.00000000000000000000000000000000
-0X1.AE147AE147AE1P-1,0X1.BA1252CDDE255P-2,0.00100000000000000002081668171172
-0X1.A3D70A3D70A3EP-1,0X1.C3008400E7DF5P-2,0.00000000000000000000000000000000
-0X1.999999999999AP-1,0X1.CC1CE4581DB88P-2,0.00100000000000000002081668171172
-0X1.8F5C28F5C28F6P-1,0X1.D56862AB620AP-2,0.00100000000000000002081668171172
-0X1.851EB851EB852P-1,0X1.DEE3F2A5C767AP-2,0.00000000000000000000000000000000
-0X1.7AE147AE147AEP-1,0X1.E8908CDE84743P-2,0.00100000000000000002081668171172
-0X1.70A3D70A3D70AP-1,0X1.F26F2EF268C13P-2,0.00000000000000000000000000000000
-0X1.6666666666666P-1,0X1.FC80DB9DD5542P-2,0.00100000000000000002081668171172
-0X1.5C28F5C28F5C2P-1,0X1.03634D6B9DBDEP-1,0.00000000000000000000000000000000
-0X1.51EB851EB851EP-1,0X1.08A0BCF512551P-1,0.00100000000000000002081668171172
-0X1.47AE147AE147BP-1,0X1.0DF945C9630CEP-1,0.00000000000000000000000000000000
-0X1.3D70A3D70A3D7P-1,0X1.136D740D1187EP-1,0.00100000000000000002081668171172
-0X1.3333333333333P-1,0X1.18FDD6B9604E3P-1,0.00000000000000000000000000000000
-0X1.28F5C28F5C29P-1,0X1.1EAAFFAAF6E5CP-1,0.00100000000000000002081668171172
-0X1.1EB851EB851ECP-1,0X1.247583B0D1A19P-1,0.00000000000000000000000000000000
-0X1.147AE147AE148P-1,0X1.2A5DFA9B7EB07P-1,0.00100000000000000002081668171172
-0X1.0A3D70A3D70A4P-1,0X1.3064FF4CA9F9DP-1,0.00000000000000000000000000000000
-0X1P-1,0X1.368B2FC6F960AP-1,0.00100000000000000002081668171172
-0X1.EB851EB851EB8P-2,0X1.3CD12D3E3B0C7P-1,0.00000000000000000000000000000000
-0X1.D70A3D70A3D7P-2,0X1.43379C27E76P-1,0.00100000000000000002081668171172
-0X1.C28F5C28F5C28P-2,0X1.49BF244BF84EFP-1,0.00000000000000000000000000000000
-0X1.AE147AE147AE2P-2,0X1.506870D617CB6P-1,0.00100000000000000002081668171172
-0X1.999999999999AP-2,0X1.57343067270EEP-1,0.00000000000000000000000000000000
-0X1.851EB851EB852P-2,0X1.5E23152720888P-1,0.00100000000000000002081668171172
-0X1.70A3D70A3D70AP-2,0X1.6535D4D75647P-1,0.00000000000000000000000000000000
-0X1.5C28F5C28F5C2P-2,0X1.6C6D28E50EBB6P-1,0.00100000000000000002081668171172
-0X1.47AE147AE147AP-2,0X1.73C9CE7C81BCEP-1,0.00000000000000000000000000000000
-0X1.3333333333332P-2,0X1.7B4C869C37C05P-1,0.00100000000000000002081668171172
-0X1.1EB851EB851ECP-2,0X1.82F61628CD3D9P-1,0.00000000000000000000000000000000
-0X1.0A3D70A3D70A4P-2,0X1.8AC746011C4A6P-1,0.00100000000000000002081668171172
-0X1.EB851EB851EB8P-3,0X1.92C0E312CE7A9P-1,0.00000000000000000000000000000000
-0X1.C28F5C28F5C28P-3,0X1.9AE3BE6F59209P-1,0.00100000000000000002081668171172
-0X1.9999999999998P-3,0X1.A330AD616615AP-1,0.00000000000000000000000000000000
-0X1.70A3D70A3D708P-3,0X1.ABA88982AB391P-1,0.00100000000000000002081668171172
-0X1.47AE147AE147CP-3,0X1.B44C30D232E5P-1,0.00000000000000000000000000000000
-0X1.1EB851EB851ECP-3,0X1.BD1C85CB179FCP-1,0.00100000000000000002081668171172
-0X1.EB851EB851EB8P-4,0X1.C61A6F7BB55D8P-1,0.00000000000000000000000000000000
-0X1.9999999999998P-4,0X1.CF46D99D52B3BP-1,0.00100000000000000002081668171172
-0X1.47AE147AE1478P-4,0X1.D8A2B4AC44686P-1,0.00000000000000000000000000000000
-0X1.EB851EB851EBP-5,0X1.E22EF6008DD87P-1,0.00100000000000000002081668171172
-0X1.47AE147AE148P-5,0X1.EBEC97E700B8DP-1,0.00000000000000000000000000000000
-0X1.47AE147AE148P-6,0X1.F5DC99BADEC5BP-1,0.00100000000000000002081668171172
0X0P+0,0X1P+0,0.00000000000000000000000000000000
0X1.47AE147AE148P-6,0X1.052BEA3EC0132P+0,0.00000000000000000000000000000000
0X1.47AE147AE148P-5,0X1.0A72932C7B125P+0,0.00000000000000000000000000000000
0X1.EB851EB851ECP-5,0X1.0FD485191C228P+0,0.00000000000000000000000000000000
0X1.47AE147AE148P-4,0X1.15524D1FD7FBDP+0,0.00000000000000000000000000000000
0X1.99999999999AP-4,0X1.1AEC7B35A00D4P+0,0.00100000000000000002081668171172
0X1.EB851EB851ECP-4,0X1.20A3A237E05ACP+0,0.00000000000000000000000000000000
0X1.1EB851EB851FP-3,0X1.267857FB8997EP+0,0.00100000000000000002081668171172
0X1.47AE147AE1478P-3,0X1.2C6B355C69096P+0,0.00000000000000000000000000000000
0X1.70A3D70A3D708P-3,0X1.327CD64CCFC08P+0,0.00100000000000000002081668171172
0X1.9999999999998P-3,0X1.38ADD9E58AC8DP+0,0.00000000000000000000000000000000
0X1.C28F5C28F5C28P-3,0X1.3EFEE2762DED6P+0,0.00100000000000000002081668171172
0X1.EB851EB851EB8P-3,0X1.45709595B2BEAP+0,0.00000000000000000000000000000000
0X1.0A3D70A3D70A4P-2,0X1.4C039C336D8D3P+0,0.00100000000000000002081668171172
0X1.1EB851EB851ECP-2,0X1.52B8A2A85A16BP+0,0.00000000000000000000000000000000
0X1.3333333333334P-2,0X1.599058C8C1A96P+0,0.00100000000000000002081668171172
0X1.47AE147AE147CP-2,0X1.608B71F63C8D5P+0,0.00000000000000000000000000000000
0X1.5C28F5C28F5C4P-2,0X1.67AAA532108BEP+0,0.00100000000000000002081668171172
0X1.70A3D70A3D70CP-2,0X1.6EEEAD2FEE76P+0,0.00000000000000000000000000000000
0X1.851EB851EB854P-2,0X1.7658486910959P+0,0.00100000000000000002081668171172
0X1.999999999999CP-2,0X1.7DE8392FBBFE1P+0,0.00000000000000000000000000000000
0X1.AE147AE147AEP-2,0X1.859F45C326BCBP+0,0.00100000000000000002081668171172
0X1.C28F5C28F5C28P-2,0X1.8D7E3863C4F1CP+0,0.00000000000000000000000000000000
0X1.D70A3D70A3D7P-2,0X1.9585DF67FEE5DP+0,0.00000000000000000000000000000000
0X1.EB851EB851EB8P-2,0X1.9DB70D51523CP+0,0.00000000000000000000000000000000
0X1P-1,0X1.A61298E1E069CP+0,0.00000000000000000000000000000000
0X1.0A3D70A3D70A4P-1,0X1.AE995D326CA98P+0,0.00100000000000000002081668171172
0X1.147AE147AE148P-1,0X1.B74C39C8CBA8FP+0,0.00000000000000000000000000000000
0X1.1EB851EB851ECP-1,0X1.C02C12AEC73FP+0,0.00100000000000000002081668171172
0X1.28F5C28F5C29P-1,0X1.C939D08978818P+0,0.00000000000000000000000000000000
0X1.3333333333334P-1,0X1.D27660B11A9FP+0,0.00100000000000000002081668171172
0X1.3D70A3D70A3D8P-1,0X1.DBE2B54958EC9P+0,0.00000000000000000000000000000000
0X1.47AE147AE147CP-1,0X1.E57FC55A1AA5BP+0,0.00100000000000000002081668171172
0X1.51EB851EB852P-1,0X1.EF4E8CE8CEE7AP+0,0.00000000000000000000000000000000
0X1.5C28F5C28F5C2P-1,0X1.F9500D123B7FBP+0,0.00000000000000000000000000000000
0X1.6666666666666P-1,0X1.01C2A61268987P+1,0.00000000000000000000000000000000
0X1.70A3D70A3D70AP-1,0X1.06F7AADDC4114P+1,0.00000000000000000000000000000000
0X1.7AE147AE147AEP-1,0X1.0C479D6CA39DP+1,0.00100000000000000002081668171172
0X1.851EB851EB852P-1,0X1.11B309026C95CP+1,0.00000000000000000000000000000000
0X1.8F5C28F5C28F6P-1,0X1.173A7BB2B9101P+1,0.00100000000000000002081668171172
0X1.999999999999AP-1,0X1.1CDE866FE46E9P+1,0.00000000000000000000000000000000
0X1.A3D70A3D70A3EP-1,0X1.229FBD19E3332P+1,0.00100000000000000002081668171172
0X1.AE147AE147AE2P-1,0X1.287EB68D67934P+1,0.00000000000000000000000000000000
0X1.B851EB851EB86P-1,0X1.2E7C0CB3545C3P+1,0.00000000000000000000000000000000
0X1.C28F5C28F5C2AP-1,0X1.34985C907FBBDP+1,0.00000000000000000000000000000000
0X1.CCCCCCCCCCCCEP-1,0X1.3AD44655C78BCP+1,0.00000000000000000000000000000000
0X1.D70A3D70A3D7P-1,0X1.41306D7078C42P+1,0.00000000000000000000000000000000
0X1.E147AE147AE14P-1,0X1.47AD789B0BC3EP+1,0.00000000000000000000000000000000
0X1.EB851EB851EB8P-1,0X1.4E4C11EE37254P+1,0.00000000000000000000000000000000
0X1.F5C28F5C28F5CP-1,0X1.550CE6F25ADE5P+1,0.00100000000000000002081668171172
0X1P+0,0X1.5BF0A8B145769P+1,0.00000000000000000000000000000000
