0X0P+0,0X0P+0,0X1P+0
0X1P+0,0X1P+0,0X0P+0
0X1P+1,0X1.6A09E667F3BCDP+0,0X0P+0
0X1.8P+1,0X1.BB67AE8584CAAP+0,0X0P+0
0X1P+2,0X1P+1,0X0P+0
0X1.4P+2,0X1.1E3779B97F4A8P+1,0X0P+0
0X1.8P+2,0X1.3988E1409212EP+1,0X0P+0
0X1.CP+2,0X1.52A7FA9D2F8EAP+1,0X0P+0
0X1P+3,0X1.6A09E667F3BCDP+1,0X0P+0
0X1.2P+3,0X1.8P+1,0X0P+0
0X1.4P+3,0X1.94C583ADA5B53P+1,0X0P+0
0X1.6P+3,0X1.A887293FD6F34P+1,0X0P+0
0X1.8P+3,0X1.BB67AE8584CAAP+1,0X0P+0
0X1.AP+3,0X1.CD82B446159F3P+1,0X0P+0
0X1.CP+3,0X1.DEEEA11683F49P+1,0X0P+0
0X0.0000000000402P-1022,0X1.003FF801FF603P-532,0X0P+0
0X1P+4,0X1P+2,0X1P+0
0X1.1P+4,0X1.07E0F66AFED07P+2,0X1P+0
0X1.2P+4,0X1.0F876CCDF6CD9P+2,0X1P+0
0X1.3P+4,0X1.16F8334644DF9P+2,0X0P+0
0X1.4P+4,0X1.1E3779B97F4A8P+2,0X0P+0
0X1.5P+4,0X1.2548EB9151E85P+2,0X0P+0
0X1.6P+4,0X1.2C2FC595456A7P+2,0X0P+0
0X1.7P+4,0X1.32EEE75770416P+2,0X0P+0
0X1.8P+4,0X1.3988E1409212EP+2,0X0P+0
0X1.9P+4,0X1.4P+2,0X0P+0
0X1.AP+4,0X1.465655F122FF6P+2,0X0P+0
0X1.BP+4,0X1.4C8DC2E42398P+2,0X0P+0
0X1.CP+4,0X1.52A7FA9D2F8EAP+2,0X0P+0
0X1.DP+4,0X1.58A68A4A8D9F3P+2,0X0P+0
0X0.0000000000403P-1022,0X1.005FEE06BCD7BP-532,0X0P+0
0X1.FP+4,0X1.645640568C1C3P+2,0X0P+0
0X1P+5,0X1.6A09E667F3BCDP+2,0X0P+0
0X1.08P+5,0X1.6FA6EA162D0FP+2,0X0P+0
0X1.1P+5,0X1.752E50DB3A3A2P+2,0X0P+0
0X1.18P+5,0X1.7AA10D193C22DP+2,0X1P+0
0X1.2P+5,0X1.8P+2,0X1P+0
0X1.28P+5,0X1.854BFB363DC39P+2,0X1P+0
0X1.3P+5,0X1.8A85C24F70659P+2,0X0P+0
0X1.38P+5,0X1.8FAE0C15AD38AP+2,0X0P+0
0X1.4P+5,0X1.94C583ADA5B53P+2,0X0P+0
0X1.48P+5,0X1.99CCC999FFFP+2,0X0P+0
0X1.5P+5,0X1.9EC474A261264P+2,0X0P+0
0X1.58P+5,0X1.A3AD12A1DA16P+2,0X0P+0
0X1.6P+5,0X1.A887293FD6F34P+2,0X0P+0
0X1.68P+5,0X1.AD5336963EEFCP+2,0X0P+0
0X1.7P+5,0X1.B211B1C70D023P+2,0X0P+0
0X1.78P+5,0X1.B6C30B83593E6P+2,0X0P+0
0X1.8P+5,0X1.BB67AE8584CAAP+2,0X0P+0
0X1.88P+5,0X1.CP+2,0X0P+0
0X1.9P+5,0X1.C48C6001F0ACP+2,0X0P+0
0X1.98P+5,0X1.C90D29D2D43CEP+2,0X0P+0
0X1.AP+5,0X1.CD82B446159F3P+2,0X1P+0
0X1.A8P+5,0X1.D1ED52076FBE9P+2,0X1P+0
0X1.BP+5,0X1.D64D51E0DB1C6P+2,0X1P+0
0X1.B8P+5,0X1.DAA2FEFAAE1D8P+2,0X0P+0
0X1.CP+5,0X1.DEEEA11683F49P+2,0X0P+0
0X1.C8P+5,0X1.E3307CC56CF5CP+2,0X0P+0
0X1.DP+5,0X1.E768D399DC47P+2,0X0P+0
0X1.D8P+5,0X1.EB97E455B9EDBP+2,0X0P+0
0X0.0000000000404P-1022,0X1.007FE00FF607P-532,0X0P+0
0X1.E8P+5,0X1.F3DB2174E7468P+2,0X0P+0
0X1.FP+5,0X1.F7EFBEB8D4F12P+2,0X0P+0
0X1.F8P+5,0X1.FBFBF7EBC755FP+2,0X0P+0
0X1P+6,0X1P+3,0X0P+0
0X1.04P+6,0X1.01FE03F61BADP+3,0X0P+0
0X1.08P+6,0X1.03F81F636B80CP+3,0X0P+0
0X1.0CP+6,0X1.05EE68EFAD48BP+3,0X0P+0
0X1.1P+6,0X1.07E0F66AFED07P+3,0X0P+0
0X1.14P+6,0X1.09CFDCD8ED009P+3,0X0P+0
0X1.18P+6,0X1.0BBB307ACAFDBP+3,0X0P+0
0X1.1CP+6,0X1.0DA304D95FB06P+3,0X1P+0
0X1.2P+6,0X1.0F876CCDF6CD9P+3,0X1P+0
0X1.24P+6,0X1.11687A8AE14A3P+3,0X1P+0
0X1.28P+6,0X1.13463FA37014EP+3,0X0P+0
0X1.2CP+6,0X1.1520CD1372FEBP+3,0X0P+0
0X1.3P+6,0X1.16F8334644DF9P+3,0X0P+0
0X1.34P+6,0X1.18CC821D6D3E3P+3,0X0P+0
0X1.38P+6,0X1.1A9DC8F6DF104P+3,0X0P+0
0X1.3CP+6,0X1.1C6C16B2DB87P+3,0X0P+0
0X1.4P+6,0X1.1E3779B97F4A8P+3,0X0P+0
0X1.44P+6,0X1.2P+3,0X0P+0
0X1.48P+6,0X1.21C5B70D9F824P+3,0X0P+0
0X1.4CP+6,0X1.2388AC0059C28P+3,0X1P+0
0X1.5P+6,0X1.2548EB9151E85P+3,0X1P+0
0X1.54P+6,0X1.2706821902E9AP+3,0X1P+0
0X1.58P+6,0X1.28C17B9337834P+3,0X0P+0
0X1.5CP+6,0X1.2A79E3A2CD2E6P+3,0X0P+0
0X1.6P+6,0X1.2C2FC595456A7P+3,0X0P+0
0X1.64P+6,0X1.2DE32C6628741P+3,0X0P+0
0X1.68P+6,0X1.2F9422C23C47EP+3,0X0P+0
0X1.6CP+6,0X1.3142B30A929ABP+3,0X0P+0
0X1.7P+6,0X1.32EEE75770416P+3,0X0P+0
0X1.74P+6,0X1.3498C97B1054P+3,0X0P+0
0X1.78P+6,0X1.3640630445306P+3,0X0P+0
0X1.7CP+6,0X1.37E5BD40F95A1P+3,0X0P+0
0X1.8P+6,0X1.3988E1409212EP+3,0X0P+0
0X1.84P+6,0X1.3B29D7D635662P+3,0X0P+0
0X1.88P+6,0X1.3CC8A99AF5453P+3,0X0P+0
0X1.8CP+6,0X1.3E655EEFE1367P+3,0X0P+0
0X1.9P+6,0X1.4P+3,0X0P+0
